#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
183986|1977-12-20T11:31:35|-7.812|117.784|36.0|ISC|ISC|ISC|689308|mb|5.6|NEIS|BALI SEA
183976|1977-12-20T09:53:33|-4.3351|102.4461|81.8|ISC|ISC|ISC|689305|mb|5.1|NEIS|SOUTHERN SUMATRA, INDONESIA
183768|1977-12-19T07:39:49|-4.1226|137.5584|142.9|ISC|ISC|ISC|689265|mb|5.1|NEIS|IRIAN JAYA, INDONESIA
183452|1977-12-17T01:38:46|-11.129|119.3458|3.7|ISC|ISC|ISC|689199|mb|5.0|NEIS|SOUTH OF SUMBA, INDONESIA
183368|1977-12-16T17:12:08|-6.1203|130.0826|144.9|ISC|ISC|ISC|689181|mb|4.5|NEIS|BANDA SEA
183047|1977-12-15T10:53:05|0.5557|98.5931|59.9|ISC|ISC|ISC|689121|mb|4.9|NEIS|NORTHERN SUMATRA, INDONESIA
182877|1977-12-14T17:42:46|5.2833|125.8268|76.9|ISC|ISC|ISC|689092|mb|5.2|NEIS|MINDANAO, PHILIPPINES
182740|1977-12-13T15:42:06|-11.5375|117.9012|0.4|ISC|ISC|ISC|689066|mb|5.0|NEIS|SOUTH OF SUMBAWA, INDONESIA
182731|1977-12-13T14:27:16|-0.0853|124.1518|53.6|ISC|ISC|ISC|689064|mb|5.7|NEIS|SOUTHERN MOLUCCA SEA
182679|1977-12-13T08:47:25|8.1536|137.0831|40.2|ISC|ISC|ISC|689051|mb|5.2|NEIS|W. CAROLINE ISLANDS, MICRONESIA
182200|1977-12-10T20:16:23|-8.9639|124.0976|113.5|ISC|ISC|ISC|688957|mb|5.2|NEIS|TIMOR REGION
181828|1977-12-09T18:46:35|-3.1267|128.8457|74.3|ISC|ISC|ISC|688889|mb|5.1|NEIS|SERAM, INDONESIA
181820|1977-12-09T17:47:45|-4.6767|139.216|18.7|ISC|ISC|ISC|688887|mb|5.2|NEIS|IRIAN JAYA, INDONESIA
181768|1977-12-09T14:37:45|-7.1734|129.3573|143.2|ISC|ISC|ISC|688879|mb|5.6|NEIS|BANDA SEA
181347|1977-12-07T11:26:20|-6.7728|128.7968|33.0|ISC|ISC|ISC|688793|mb|5.2|NEIS|BANDA SEA
181169|1977-12-06T17:52:35|-11.3394|118.2245|43.1|ISC|ISC|ISC|688759|mb|5.7|NEIS|SOUTH OF SUMBAWA, INDONESIA
181003|1977-12-06T04:31:58|-8.841|123.3337|100.6|ISC|ISC|ISC|688726|mb|5.2|NEIS|FLORES REGION, INDONESIA
180842|1977-12-05T06:24:22|-8.3322|112.6872|113.4|ISC|ISC|ISC|688693|mb|4.6|NEIS|JAVA, INDONESIA
180772|1977-12-04T19:36:21|-8.2088|127.7312|207.9|ISC|ISC|ISC|688677|mb|4.8|NEIS|TIMOR REGION
180697|1977-12-04T13:09:27|6.3582|126.3598|106.4|ISC|ISC|ISC|688660|mb|5.2|ISC|MINDANAO, PHILIPPINES
180508|1977-12-03T13:41:18|3.5223|95.9117|21.5|ISC|ISC|ISC|688619|mb|5.8|NEIS|OFF W COAST OF NORTHERN SUMATRA
180497|1977-12-03T12:50:20|-11.5248|118.0909|20.5|ISC|ISC|ISC|688618|mb|5.3|NEIS|SOUTH OF SUMBAWA, INDONESIA
186707|1977-11-30T13:57:06|-11.8968|116.1781|33.0|ISC|ISC|ISC|691181|mb|5.1|NEIS|SOUTH OF SUMBAWA, INDONESIA
186641|1977-11-29T18:23:02|-11.3785|119.0366|33.0|ISC|ISC|ISC|691151|mb|4.9|NEIS|SOUTH OF SUMBA, INDONESIA
186613|1977-11-29T11:55:11|-11.9768|116.6563|33.0|ISC|ISC|ISC|691141|mb|4.9|NEIS|SOUTH OF SUMBAWA, INDONESIA
186509|1977-11-28T13:47:28|3.8788|95.4601|69.6|ISC|ISC|ISC|691104|mb|4.4|NEIS|OFF W COAST OF NORTHERN SUMATRA
186500|1977-11-28T12:52:47|2.5894|128.3534|178.3|ISC|ISC|ISC|691101|mb|4.5|NEIS|HALMAHERA, INDONESIA
186492|1977-11-28T10:35:55|-7.5196|108.618|120.0|ISC|ISC|ISC|691098|mb|4.7|NEIS|JAVA, INDONESIA
186456|1977-11-28T06:12:50|-6.202|105.2425|44.3|ISC|ISC|ISC|691087|mb|5.0|NEIS|SUNDA STRAIT, INDONESIA
186319|1977-11-27T21:53:18|2.9878|126.3765|65.7|ISC|ISC|ISC|691056|mb|5.3|NEIS|NORTHERN MOLUCCA SEA
186290|1977-11-27T19:49:09|-11.2009|121.4114|33.0|ISC|ISC|ISC|691050|mb|5.3|NEIS|SOUTH OF TIMOR, INDONESIA
186171|1977-11-27T09:33:50|-0.9101|120.6355|93.9|ISC|ISC|ISC|691022|mb|5.5|NEIS|MINAHASSA PENINSULA, SULAWESI
185652|1977-11-25T11:09:53|0.6614|125.3363|69.7|ISC|ISC|ISC|690914|mb|3.7|NEIS|NORTHERN MOLUCCA SEA
184951|1977-11-23T16:11:13|-9.1999|110.3403|67.5|ISC|ISC|ISC|690773|mb|5.2|NEIS|SOUTH OF JAVA, INDONESIA
184611|1977-11-22T16:46:56|-6.9539|129.3859|172.7|ISC|ISC|ISC|690707|mb|5.6|NEIS|BANDA SEA
184021|1977-11-19T17:33:28|-10.3383|117.3972|33.0|ISC|ISC|ISC|690587|mb|4.9|NEIS|SOUTH OF SUMBAWA, INDONESIA
183749|1977-11-18T10:17:39|-4.4246|101.9943|21.0|ISC|ISC|ISC|690528|mb|5.5|NEIS|SOUTHERN SUMATRA, INDONESIA
183702|1977-11-18T04:55:05|6.7473|126.5425|90.9|ISC|ISC|ISC|690521|mb|4.9|NEIS|MINDANAO, PHILIPPINES
183617|1977-11-17T22:36:31|-3.1127|130.2876|19.7|ISC|ISC|ISC|690502|mb|5.1|NEIS|SERAM, INDONESIA
183593|1977-11-17T19:16:05|7.8758|126.1825|179.5|ISC|ISC|ISC|690497|mb|4.6|NEIS|MINDANAO, PHILIPPINES
183564|1977-11-17T17:18:26|-6.1612|104.6808|47.4|ISC|ISC|ISC|690492|mb|5.5|NEIS|SUNDA STRAIT, INDONESIA
183335|1977-11-16T15:51:03|-0.0931|123.0554|152.6|ISC|ISC|ISC|690446|mb|5.2|NEIS|MINAHASSA PENINSULA, SULAWESI
183324|1977-11-16T15:37:23|-0.0127|124.0258|123.5|ISC|ISC|ISC|690444|mb|5.1|NEIS|SOUTHERN MOLUCCA SEA
183251|1977-11-16T07:12:18|8.6436|126.3782|81.0|ISC|ISC|ISC|690429|mb|5.1|NEIS|MINDANAO, PHILIPPINES
182930|1977-11-14T18:34:24|-11.0227|113.6762|39.6|ISC|ISC|ISC|690364|MB|4.9|MOS|SOUTH OF JAVA, INDONESIA
182919|1977-11-14T17:58:33|-11.759|116.9031|33.0|ISC|ISC|ISC|690362|mb|5.3|NEIS|SOUTH OF SUMBAWA, INDONESIA
182914|1977-11-14T16:45:17|0.7025|98.8804|71.7|ISC|ISC|ISC|690361|mb|4.8|NEIS|NORTHERN SUMATRA, INDONESIA
182814|1977-11-14T07:30:28|6.8508|123.8008|47.1|ISC|ISC|ISC|690337|mb|5.2|NEIS|MINDANAO, PHILIPPINES
182773|1977-11-14T04:54:46|-2.0129|138.7689|33.0|ISC|ISC|ISC|690328|mb|5.0|NEIS|IRIAN JAYA, INDONESIA
182463|1977-11-12T22:54:28|4.1285|95.7883|86.3|ISC|ISC|ISC|690261|mb|4.7|NEIS|NORTHERN SUMATRA, INDONESIA
182380|1977-11-12T13:24:23|-6.2999|130.671|132.2|ISC|ISC|ISC|690243|mb|4.8|NEIS|BANDA SEA
181982|1977-11-10T09:13:37|-9.6871|123.2158|40.7|ISC|ISC|ISC|690161|mb|5.0|NEIS|TIMOR REGION
181713|1977-11-09T05:25:24|-7.9874|113.3488|154.8|ISC|ISC|ISC|690106|mb|5.0|NEIS|JAVA, INDONESIA
181312|1977-11-07T05:33:10|-4.3597|139.5368|50.0|ISC|ISC|ISC|690019|mb|4.3|NEIS|IRIAN JAYA, INDONESIA
181212|1977-11-06T17:17:54|0.0777|123.4051|128.2|ISC|ISC|ISC|690001|mb|5.5|NEIS|MINAHASSA PENINSULA, SULAWESI
180741|1977-11-04T16:55:09|-10.3628|117.5312|18.6|ISC|ISC|ISC|689907|mb|4.9|NEIS|SOUTH OF SUMBAWA, INDONESIA
180736|1977-11-04T16:02:34|-10.1391|117.3384|33.0|ISC|ISC|ISC|689906|mb|4.9|NEIS|SOUTH OF SUMBAWA, INDONESIA
180246|1977-11-02T16:16:29|-9.0451|124.036|95.5|ISC|ISC|ISC|689805|mb|4.8|NEIS|TIMOR REGION
180064|1977-11-01T20:28:29|-5.9891|105.7778|100.1|ISC|ISC|ISC|689769|mb|5.3|NEIS|SUNDA STRAIT, INDONESIA
179923|1977-11-01T04:11:54|-7.5759|128.4963|162.2|ISC|ISC|ISC|689742|mb|5.0|NEIS|BANDA SEA
186751|1977-10-31T23:45:26|-10.4098|117.5031|33.0|ISC|ISC|ISC|692645|mb|5.0|NEIS|SOUTH OF SUMBAWA, INDONESIA
186744|1977-10-31T18:56:35|-10.3604|117.5272|37.5|ISC|ISC|ISC|692638|mb|5.0|NEIS|SOUTH OF SUMBAWA, INDONESIA
186739|1977-10-31T16:59:02|2.7575|128.8232|229.5|ISC|ISC|ISC|692633|mb|4.5|NEIS|HALMAHERA, INDONESIA
186724|1977-10-31T11:39:07|-10.3278|117.4906|33.0|ISC|ISC|ISC|692626|mb|5.1|ISC|SOUTH OF SUMBAWA, INDONESIA
186704|1977-10-31T08:14:10|-11.4759|118.208|33.0|ISC|ISC|ISC|692616|mb|6.3|NEIS|SOUTH OF SUMBAWA, INDONESIA
186572|1977-10-30T06:26:12|-7.574|107.1541|110.6|ISC|ISC|ISC|692564|mb|4.7|ISC|JAVA, INDONESIA
186546|1977-10-30T01:51:01|-10.3801|118.7795|51.2|ISC|ISC|ISC|692556|mb|5.7|NEIS|SOUTH OF SUMBAWA, INDONESIA
186439|1977-10-29T16:25:28|0.1618|124.4562|119.1|ISC|ISC|ISC|692523|mb|5.4|NEIS|MINAHASSA PENINSULA, SULAWESI
186060|1977-10-28T10:11:04|-10.5571|118.6796|33.0|ISC|ISC|ISC|692428|mb|4.8|NEIS|SOUTH OF SUMBAWA, INDONESIA
185450|1977-10-25T22:50:03|-10.3247|118.8201|38.4|ISC|ISC|ISC|692311|mb|5.0|NEIS|SOUTH OF SUMBAWA, INDONESIA
185411|1977-10-25T20:52:36|-3.0749|141.7531|39.7|ISC|ISC|ISC|692304|mb|4.8|NEIS|NEW GUINEA, PAPUA NEW GUINEA
185317|1977-10-25T06:50:44|-9.867|117.0733|33.0|ISC|ISC|ISC|692282|mb|5.6|NEIS|SUMBAWA REGION, INDONESIA
185259|1977-10-24T22:08:48|-7.0952|129.2097|166.5|ISC|ISC|ISC|692270|mb|5.3|NEIS|BANDA SEA
185181|1977-10-24T13:43:45|-11.2399|118.8634|33.0|ISC|ISC|ISC|692254|mb|4.8|NEIS|SOUTH OF SUMBAWA, INDONESIA
184881|1977-10-23T00:25:04|1.1025|121.434|109.3|ISC|ISC|ISC|692193|mb|4.2|NEIS|MINAHASSA PENINSULA, SULAWESI
184592|1977-10-21T11:48:35|-10.5157|117.516|33.0|ISC|ISC|ISC|692135|mb|5.7|NEIS|SOUTH OF SUMBAWA, INDONESIA
184451|1977-10-20T21:51:04|-2.9058|139.0781|45.3|ISC|ISC|ISC|692106|mb|5.3|NEIS|NEAR NORTH COAST OF IRIAN JAYA
184384|1977-10-20T13:16:18|2.4531|128.4725|85.0|ISC|ISC|ISC|692089|mb|5.5|NEIS|HALMAHERA, INDONESIA
184344|1977-10-20T11:35:22|-9.8715|117.0577|26.9|ISC|ISC|ISC|692082|mb|5.3|NEIS|SUMBAWA REGION, INDONESIA
184283|1977-10-20T07:38:30|-4.504|128.3099|33.0|NEIS|ISC|ISC|692072|mb|4.7|NEIS|BANDA SEA
184210|1977-10-20T02:39:47|-7.8242|127.501|161.9|ISC|ISC|ISC|692056|mb|5.0|NEIS|BANDA SEA
184027|1977-10-19T11:29:11|-1.933|126.5513|88.1|ISC|ISC|ISC|692024|mb|5.0|NEIS|SOUTHERN MOLUCCA SEA
183855|1977-10-18T18:26:42|-7.564|128.4331|150.1|ISC|ISC|ISC|691992|mb|5.3|NEIS|BANDA SEA
183774|1977-10-18T08:31:07|-6.3936|130.4387|130.1|ISC|ISC|ISC|691974|mb|5.4|NEIS|BANDA SEA
183760|1977-10-18T07:11:56|-10.4145|118.0778|33.0|ISC|ISC|ISC|691971|mb|5.3|NEIS|SOUTH OF SUMBAWA, INDONESIA
183738|1977-10-18T06:07:21|2.0478|132.7926|33.0|ISC|ISC|ISC|691968|mb|5.1|NEIS|IRIAN JAYA REGION, INDONESIA
183649|1977-10-17T14:57:49|-2.0162|126.721|47.6|ISC|ISC|ISC|691949|mb|4.9|NEIS|CERAM SEA
183590|1977-10-17T10:41:08|-1.0466|126.9483|52.9|ISC|ISC|ISC|691936|mb|5.6|NEIS|SOUTHERN MOLUCCA SEA
183584|1977-10-17T10:33:19|-1.0575|126.885|59.1|ISC|ISC|ISC|691935|mb|5.0|NEIS|SOUTHERN MOLUCCA SEA
183579|1977-10-17T09:53:35|-9.6416|117.1771|41.0|ISC|ISC|ISC|691934|mb|5.0|NEIS|SUMBAWA REGION, INDONESIA
183574|1977-10-17T09:23:55|-9.9474|118.185|56.0|ISC|ISC|ISC|691933|MSZ|3.6|NEIS|SUMBAWA REGION, INDONESIA
183524|1977-10-16T23:13:01|-9.9351|117.6275|33.0|ISC|ISC|ISC|691921|mb|5.0|NEIS|SUMBAWA REGION, INDONESIA
183491|1977-10-16T21:22:07|-9.9056|117.0897|22.3|ISC|ISC|ISC|691915|mb|5.5|NEIS|SUMBAWA REGION, INDONESIA
183487|1977-10-16T21:09:18|-9.828|117.1051|39.1|ISC|ISC|ISC|691914|mb|5.6|NEIS|SUMBAWA REGION, INDONESIA
183303|1977-10-16T01:46:29|-11.5389|118.0284|33.0|ISC|ISC|ISC|691878|mb|5.2|NEIS|SOUTH OF SUMBAWA, INDONESIA
183178|1977-10-15T02:12:36|0.509|126.6308|76.3|ISC|ISC|ISC|691852|mb|5.4|NEIS|NORTHERN MOLUCCA SEA
183123|1977-10-14T20:26:20|-11.777|120.9194|33.0|ISC|ISC|ISC|691841|mb|5.2|NEIS|SOUTH OF SUMBA, INDONESIA
182977|1977-10-14T04:24:51|-9.8163|117.4676|33.0|ISC|ISC|ISC|691816|mb|4.6|NEIS|SUMBAWA REGION, INDONESIA
182916|1977-10-13T21:18:55|9.4516|93.7795|19.9|ISC|ISC|ISC|691801|mb|5.1|NEIS|NICOBAR ISLANDS, INDIA REGION
182784|1977-10-13T07:50:41|9.3531|93.8361|33.0|ISC|ISC|ISC|691775|mb|4.8|NEIS|NICOBAR ISLANDS, INDIA REGION
182775|1977-10-13T06:57:25|9.4319|93.8969|21.4|ISC|ISC|ISC|691774|mb|5.0|NEIS|NICOBAR ISLANDS, INDIA REGION
182766|1977-10-13T06:49:38|9.2645|125.4584|44.0|ISC|ISC|ISC|691773|mb|5.1|NEIS|MINDANAO, PHILIPPINES
182522|1977-10-12T02:48:10|-4.159|102.9498|211.0|ISC|ISC|ISC|691725|mb|5.4|NEIS|SOUTHERN SUMATRA, INDONESIA
182508|1977-10-12T01:22:09|-11.2331|119.3745|37.5|ISC|ISC|ISC|691723|mb|5.6|NEIS|SOUTH OF SUMBA, INDONESIA
182308|1977-10-11T04:55:39|-6.7307|130.9416|54.2|ISC|ISC|ISC|691680|mb|4.8|NEIS|BANDA SEA
182285|1977-10-11T02:04:36|-10.2761|117.2661|33.0|ISC|ISC|ISC|691675|mb|5.1|NEIS|SOUTH OF SUMBAWA, INDONESIA
181981|1977-10-09T16:57:03|-10.1052|117.4298|33.0|ISC|ISC|ISC|691615|mb|5.6|NEIS|SOUTH OF SUMBAWA, INDONESIA
181936|1977-10-09T12:16:55|-10.2364|117.4544|33.0|ISC|ISC|ISC|691606|mb|5.3|NEIS|SOUTH OF SUMBAWA, INDONESIA
181894|1977-10-09T10:03:21|-9.9642|117.2312|30.1|ISC|ISC|ISC|691597|mb|5.6|NEIS|SUMBAWA REGION, INDONESIA
181842|1977-10-09T00:54:18|-10.1149|117.5103|33.0|ISC|ISC|ISC|691585|mb|4.9|NEIS|SOUTH OF SUMBAWA, INDONESIA
181813|1977-10-08T19:30:02|-10.1856|117.3419|35.9|ISC|ISC|ISC|691579|mb|5.2|NEIS|SOUTH OF SUMBAWA, INDONESIA
181801|1977-10-08T18:59:47|-10.1993|117.3342|33.0|ISC|ISC|ISC|691577|mb|5.2|NEIS|SOUTH OF SUMBAWA, INDONESIA
181794|1977-10-08T18:08:23|-10.0061|117.3331|31.7|ISC|ISC|ISC|691576|mb|5.4|NEIS|SOUTH OF SUMBAWA, INDONESIA
181756|1977-10-08T10:52:31|-10.0372|117.2072|26.1|ISC|ISC|ISC|691568|mb|5.4|NEIS|SOUTH OF SUMBAWA, INDONESIA
181725|1977-10-08T06:57:36|-9.7579|117.0493|28.0|ISC|ISC|ISC|691562|mb|4.9|ISC|SUMBAWA REGION, INDONESIA
181716|1977-10-08T06:56:01|-10.2301|117.49|33.0|ISC|ISC|ISC|691561|mb|5.0|NEIS|SOUTH OF SUMBAWA, INDONESIA
181696|1977-10-08T04:34:07|-10.1433|117.6439|33.0|ISC|ISC|ISC|691556|mb|5.0|NEIS|SOUTH OF SUMBAWA, INDONESIA
181673|1977-10-08T01:58:55|-10.2367|117.2503|35.0|ISC|ISC|ISC|691552|mb|5.4|NEIS|SOUTH OF SUMBAWA, INDONESIA
181652|1977-10-08T00:12:44|-11.0759|119.0867|33.0|ISC|ISC|ISC|691549|mb|5.0|NEIS|SOUTH OF SUMBA, INDONESIA
181645|1977-10-07T23:23:47|-10.2503|117.1305|33.0|ISC|ISC|ISC|691548|mb|5.5|NEIS|SOUTH OF SUMBAWA, INDONESIA
181624|1977-10-07T22:47:03|-9.9715|117.3276|33.0|ISC|ISC|ISC|691544|mb|5.3|NEIS|SUMBAWA REGION, INDONESIA
181607|1977-10-07T21:36:11|-9.9737|117.27|36.0|ISC|ISC|ISC|691541|mb|5.8|NEIS|SUMBAWA REGION, INDONESIA
181593|1977-10-07T21:26:11|-9.9905|117.5341|16.4|ISC|ISC|ISC|691539|mb|5.1|NEIS|SUMBAWA REGION, INDONESIA
181580|1977-10-07T19:10:04|-9.792|117.3023|34.5|ISC|ISC|ISC|691536|mb|5.4|NEIS|SUMBAWA REGION, INDONESIA
181572|1977-10-07T19:04:17|-10.0047|117.2897|34.4|ISC|ISC|ISC|691535|mb|5.7|NEIS|SOUTH OF SUMBAWA, INDONESIA
181558|1977-10-07T17:58:22|-9.6722|117.3471|35.1|ISC|ISC|ISC|691532|mb|5.3|NEIS|SUMBAWA REGION, INDONESIA
181547|1977-10-07T17:36:46|-9.8288|117.2552|31.4|ISC|ISC|ISC|691530|mb|5.8|NEIS|SUMBAWA REGION, INDONESIA
181536|1977-10-07T17:01:12|-9.916|117.3|26.7|ISC|ISC|ISC|691529|mb|5.6|NEIS|SUMBAWA REGION, INDONESIA
181527|1977-10-07T16:50:49|-9.9203|117.2366|35.3|ISC|ISC|ISC|691528|mb|5.2|NEIS|SUMBAWA REGION, INDONESIA
181509|1977-10-07T16:05:16|-10.2913|117.3292|58.6|ISC|ISC|ISC|691525|mb|5.0|NEIS|SOUTH OF SUMBAWA, INDONESIA
181499|1977-10-07T15:20:02|-11.1082|119.3369|21.6|ISC|ISC|ISC|691523|mb|5.2|NEIS|SOUTH OF SUMBA, INDONESIA
181488|1977-10-07T14:38:35|-11.2501|119.3121|30.1|ISC|ISC|ISC|691521|mb|5.5|NEIS|SOUTH OF SUMBA, INDONESIA
181450|1977-10-07T12:23:05|-10.3053|117.1031|27.9|ISC|ISC|ISC|691514|mb|5.2|NEIS|SOUTH OF SUMBAWA, INDONESIA
181445|1977-10-07T12:10:43|-9.9929|117.2944|28.9|ISC|ISC|ISC|691513|mb|5.9|NEIS|SUMBAWA REGION, INDONESIA
181428|1977-10-07T10:50:39|-10.1347|117.4397|33.0|ISC|ISC|ISC|691510|mb|5.1|NEIS|SOUTH OF SUMBAWA, INDONESIA
181399|1977-10-07T08:30:57|-10.0102|117.3863|33.0|ISC|ISC|ISC|691505|mb|5.4|NEIS|SOUTH OF SUMBAWA, INDONESIA
181393|1977-10-07T08:25:37|-4.7992|133.8151|33.0|ISC|ISC|ISC|691504|mb|4.6|NEIS|IRIAN JAYA REGION, INDONESIA
181374|1977-10-07T07:08:47|3.9142|94.8643|33.0|ISC|ISC|ISC|691500|MB|4.8|MOS|OFF W COAST OF NORTHERN SUMATRA
181363|1977-10-07T06:24:02|-9.6881|117.6309|33.0|ISC|ISC|ISC|691497|mb|5.0|NEIS|SUMBAWA REGION, INDONESIA
181357|1977-10-07T05:39:36|-10.2043|117.4526|33.0|ISC|ISC|ISC|691496|mb|5.6|NEIS|SOUTH OF SUMBAWA, INDONESIA
181346|1977-10-07T04:45:43|-10.0675|117.3462|30.5|ISC|ISC|ISC|691494|mb|5.7|NEIS|SOUTH OF SUMBAWA, INDONESIA
181323|1977-10-06T22:13:26|-4.61|103.2706|100.0|ISC|ISC|ISC|691490|mb|5.4|NEIS|SOUTHERN SUMATRA, INDONESIA
181141|1977-10-06T02:04:08|9.9856|125.9761|68.8|ISC|ISC|ISC|691451|mb|5.0|NEIS|MINDANAO, PHILIPPINES
181080|1977-10-05T18:51:09|-11.3412|117.172|33.0|ISC|ISC|ISC|691438|mb|5.6|NEIS|SOUTH OF SUMBAWA, INDONESIA
181069|1977-10-05T18:04:11|-11.6593|117.3388|33.0|ISC|ISC|ISC|691436|mb|5.5|NEIS|SOUTH OF SUMBAWA, INDONESIA
180526|1977-10-03T22:44:55|0.455|98.698|34.7|ISC|ISC|ISC|691331|mb|5.5|NEIS|NORTHERN SUMATRA, INDONESIA
180505|1977-10-03T19:18:19|-8.2289|125.196|60.8|ISC|ISC|ISC|691326|mb|5.3|NEIS|TIMOR REGION
180319|1977-10-03T00:13:40|5.4683|125.9536|120.4|ISC|ISC|ISC|691288|mb|5.1|NEIS|MINDANAO, PHILIPPINES
180205|1977-10-02T11:33:36|-7.6072|128.052|150.2|ISC|ISC|ISC|691264|mb|4.7|NEIS|BANDA SEA
180073|1977-10-01T20:02:42|-10.1715|117.4498|35.9|ISC|ISC|ISC|691234|mb|5.4|NEIS|SOUTH OF SUMBAWA, INDONESIA
180016|1977-10-01T13:37:24|-9.9413|117.7115|24.0|ISC|ISC|ISC|691223|mb|5.2|NEIS|SUMBAWA REGION, INDONESIA
180003|1977-10-01T13:06:10|9.5966|93.7776|132.0|ISC|ISC|ISC|691220|mb|4.9|NEIS|NICOBAR ISLANDS, INDIA REGION
179995|1977-10-01T12:52:31|-10.1197|117.4293|35.6|ISC|ISC|ISC|691219|mb|5.6|NEIS|SOUTH OF SUMBAWA, INDONESIA
186431|1977-09-30T18:39:31|-11.6413|119.8926|33.0|ISC|ISC|ISC|693966|mb|5.3|NEIS|SOUTH OF SUMBA, INDONESIA
186384|1977-09-30T13:20:14|-6.4704|130.1647|138.8|ISC|ISC|ISC|693954|mb|4.7|ISC|BANDA SEA
186287|1977-09-29T22:20:07|-1.0964|136.6489|42.2|ISC|ISC|ISC|693930|mb|5.3|NEIS|IRIAN JAYA REGION, INDONESIA
186267|1977-09-29T18:52:23|-11.2618|118.2542|33.0|ISC|ISC|ISC|693925|mb|5.3|NEIS|SOUTH OF SUMBAWA, INDONESIA
186238|1977-09-29T14:31:11|-6.3028|130.295|168.6|ISC|ISC|ISC|693918|mb|4.9|NEIS|BANDA SEA
186158|1977-09-29T02:16:46|-11.4256|118.1244|15.8|ISC|ISC|ISC|693895|mb|5.4|NEIS|SOUTH OF SUMBAWA, INDONESIA
186108|1977-09-28T17:49:40|-11.4246|118.1032|36.2|ISC|ISC|ISC|693884|mb|5.5|NEIS|SOUTH OF SUMBAWA, INDONESIA
