#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
407005|1994-12-26T21:29:30|9.746|126.2309|65.6|ISC|ISC|ISC|137107|mb|4.2|ISC|MINDANAO, PHILIPPINES
406739|1994-12-26T13:28:24|1.5521|118.3825|33.0|ISC|ISC|ISC|137044|mb|4.9|NEIC|BORNEO
406319|1994-12-25T20:17:14|-2.3604|138.8975|38.4|ISC|ISC|ISC|136929|mb|5.5|NEIC|IRIAN JAYA, INDONESIA
405987|1994-12-25T07:18:41|-1.616|127.3204|33.0|ISC|ISC|ISC|136846|mb|4.8|NEIC|HALMAHERA, INDONESIA
405611|1994-12-24T21:43:04|-3.1928|139.5609|108.7|ISC|ISC|ISC|136770|mb|4.9|NEIC|IRIAN JAYA, INDONESIA
405466|1994-12-24T17:46:55|5.5224|127.3231|111.9|ISC|ISC|ISC|136739|mb|4.7|NEIC|PHILIPPINE ISLANDS REGION
405085|1994-12-24T08:18:37|-11.21|139.31|5.0|AUST|ISC|ISC|136659|mL|3.5|AUST|ARAFURA SEA
404988|1994-12-24T04:57:03|-8.8801|120.133|204.5|ISC|ISC|ISC|136637|mb|4.3|NEIC|FLORES REGION, INDONESIA
404040|1994-12-23T00:28:28|-5.0057|133.5776|33.0|ISC|ISC|ISC|136439|mb|5.1|NEIC|ARU ISLANDS REGION, INDONESIA
403396|1994-12-22T04:26:55|0.029|125.3548|33.0|ISC|ISC|ISC|136303|mb|5.2|ISC|NORTHERN MOLUCCA SEA
402979|1994-12-21T17:43:31|0.8171|126.2763|44.9|ISC|ISC|ISC|136226|mb|5.3|NEIC|NORTHERN MOLUCCA SEA
402190|1994-12-20T17:33:48|-8.9174|112.9366|33.0|ISC|ISC|ISC|136066|mb|4.8|ISC|JAVA, INDONESIA
401851|1994-12-20T11:19:32|7.1923|126.9274|65.9|ISC|ISC|ISC|135999|mb|5.0|NEIC|MINDANAO, PHILIPPINES
401832|1994-12-20T11:08:49|-6.208|103.8889|27.3|ISC|ISC|ISC|135996|mb|5.5|NEIC|SOUTHWEST OF SUMATRA, INDONESIA
400951|1994-12-19T10:59:24|-4.0432|122.56|33.0|ISC|ISC|ISC|135818|mb|5.2|ISC|SULAWESI, INDONESIA
400796|1994-12-19T06:21:04|-9.4225|124.3268|101.4|ISC|ISC|ISC|135787|mb|4.5|NEIC|TIMOR REGION
399262|1994-12-18T09:30:08|-10.4959|124.0577|78.2|ISC|ISC|ISC|135473|mb|4.3|NEIC|TIMOR REGION
398744|1994-12-17T20:35:46|-7.1367|128.2468|33.0|ISC|ISC|ISC|135365|mb|5.3|ISC|BANDA SEA
398722|1994-12-17T19:47:25|-4.2079|134.2915|33.0|ISC|ISC|ISC|135360|mb|4.5|NEIC|IRIAN JAYA REGION, INDONESIA
398459|1994-12-17T13:55:50|-4.6855|103.2465|33.0|ISC|ISC|ISC|135306|mb|5.4|NEIC|SOUTHERN SUMATRA, INDONESIA
398417|1994-12-17T13:11:38|-3.2741|135.7884|33.0|ISC|ISC|ISC|135298|mb|4.6|NEIC|IRIAN JAYA REGION, INDONESIA
397919|1994-12-17T00:41:53|-0.2648|124.2666|95.7|ISC|ISC|ISC|135196|mb|4.5|NEIC|SOUTHERN MOLUCCA SEA
396829|1994-12-15T23:56:11|-3.2748|139.8711|110.9|ISC|ISC|ISC|134974|mb|5.7|NEIC|IRIAN JAYA, INDONESIA
396371|1994-12-15T15:08:10|1.8546|120.742|28.5|ISC|ISC|ISC|134878|mb|5.0|NEIC|MINAHASSA PENINSULA, SULAWESI
395639|1994-12-14T22:11:13|-11.5483|117.2179|33.0|ISC|ISC|ISC|134728|mb|4.2|NEIC|SOUTH OF SUMBAWA, INDONESIA
395517|1994-12-14T19:44:31|2.7265|128.2348|64.9|ISC|ISC|ISC|134706|mb|5.4|NEIC|HALMAHERA, INDONESIA
395441|1994-12-14T17:48:38|-10.1051|122.9417|33.0|ISC|ISC|ISC|134691|mb|4.8|ISC|SAVU SEA
395438|1994-12-14T17:33:29|-8.4407|128.7244|181.9|ISC|ISC|ISC|134690|mb|4.8|NEIC|TIMOR SEA
394819|1994-12-14T01:50:59|5.5447|126.386|96.4|ISC|ISC|ISC|134574|mb|5.0|NEIC|MINDANAO, PHILIPPINES
394664|1994-12-13T20:27:48|-3.149|130.5182|25.0|ISC|ISC|ISC|134543|mb|5.3|NEIC|SERAM, INDONESIA
394212|1994-12-13T09:11:56|2.8983|126.4988|33.0|ISC|ISC|ISC|134460|mb|5.1|ISC|NORTHERN MOLUCCA SEA
394120|1994-12-13T07:18:22|7.9701|127.5086|33.0|ISC|ISC|ISC|134444|mb|4.7|NEIC|PHILIPPINE ISLANDS REGION
394091|1994-12-13T06:46:53|-9.4336|106.1992|33.0|ISC|ISC|ISC|134439|mb|4.5|ISC|SOUTH OF JAVA, INDONESIA
394039|1994-12-13T04:12:41|3.0932|126.785|33.0|ISC|ISC|ISC|134431|mb|5.1|ISC|TALAUD ISLANDS, INDONESIA
393546|1994-12-12T14:52:54|-9.8806|119.2371|27.8|ISC|ISC|ISC|134342|mb|5.9|NEIC|SUMBA REGION, INDONESIA
393216|1994-12-12T06:25:03|-3.6421|141.2788|10.1|ISC|ISC|ISC|134281|mb|4.6|NEIC|NEW GUINEA, PAPUA NEW GUINEA
392812|1994-12-11T20:00:13|-9.4634|108.741|33.0|ISC|ISC|ISC|134203|mb|4.9|ISC|SOUTH OF JAVA, INDONESIA
392105|1994-12-11T02:25:46|-5.8664|104.6171|50.7|ISC|ISC|ISC|134052|mb|5.7|NEIC|SOUTHERN SUMATRA, INDONESIA
391871|1994-12-10T19:04:16|-10.3439|120.2002|33.0|ISC|ISC|ISC|134002|mb|3.9|NEIC|SUMBA REGION, INDONESIA
391602|1994-12-10T11:19:19|5.7505|126.3068|103.7|ISC|ISC|ISC|133952|mb|5.1|NEIC|MINDANAO, PHILIPPINES
391404|1994-12-10T06:45:29|-6.8822|105.2255|33.0|ISC|ISC|ISC|133918|mb|4.7|ISC|SUNDA STRAIT, INDONESIA
391252|1994-12-10T02:12:21|-6.0827|103.7526|80.0|ISC|ISC|ISC|133889|mb|5.2|NEIC|SOUTHWEST OF SUMATRA, INDONESIA
391076|1994-12-09T22:41:42|-9.1529|125.7358|33.0|ISC|ISC|ISC|133852|mb|5.1|ISC|TIMOR REGION
390890|1994-12-09T18:45:54|-2.7913|119.8548|33.0|ISC|ISC|ISC|133815|mb|4.4|ISC|SULAWESI, INDONESIA
390780|1994-12-09T15:38:59|3.9041|125.2656|134.2|ISC|ISC|ISC|133793|mb|4.6|ISC|TALAUD ISLANDS, INDONESIA
390633|1994-12-09T11:13:07|-7.4485|104.6236|33.0|ISC|ISC|ISC|133764|mb|4.9|ISC|SOUTHWEST OF SUMATRA, INDONESIA
390439|1994-12-09T04:28:56|-10.3637|119.2484|53.8|ISC|ISC|ISC|133724|mb|4.6|NEIC|SUMBA REGION, INDONESIA
390344|1994-12-09T00:50:50|-1.0162|100.3576|88.0|ISC|ISC|ISC|133707|mb|5.2|NEIC|SOUTHERN SUMATRA, INDONESIA
390301|1994-12-08T23:34:06|-12.6477|114.2166|10.0|ISC|ISC|ISC|133700|mb|4.3|NEIC|NORTHWEST OF AUSTRALIA
390287|1994-12-08T23:21:06|3.0755|126.8185|85.3|ISC|ISC|ISC|133698|mb|4.9|NEIC|TALAUD ISLANDS, INDONESIA
390137|1994-12-08T19:20:38|-7.1715|129.524|189.4|ISC|ISC|ISC|133669|mb|4.7|ISC|BANDA SEA
389961|1994-12-08T16:35:30|2.7758|126.7413|69.7|ISC|ISC|ISC|133633|mb|5.1|NEIC|NORTHERN MOLUCCA SEA
389755|1994-12-08T13:00:11|3.0963|126.9971|54.1|ISC|ISC|ISC|133591|mb|4.9|NEIC|TALAUD ISLANDS, INDONESIA
389583|1994-12-08T08:30:26|1.9579|120.8544|36.7|ISC|ISC|ISC|133555|mb|5.5|NEIC|MINAHASSA PENINSULA, SULAWESI
389316|1994-12-07T23:08:37|-2.9691|119.8251|28.0|ISC|ISC|ISC|133504|mb|5.2|NEIC|SULAWESI, INDONESIA
389256|1994-12-07T21:31:34|-3.5641|130.9934|33.0|ISC|ISC|ISC|133492|mb|4.8|ISC|SERAM, INDONESIA
389211|1994-12-07T20:22:14|-3.3674|130.9217|7.1|ISC|ISC|ISC|133482|mb|5.2|NEIC|SERAM, INDONESIA
387318|1994-12-05T16:02:20|-2.1899|133.9791|71.2|ISC|ISC|ISC|133081|mb|5.2|NEIC|IRIAN JAYA REGION, INDONESIA
387075|1994-12-05T07:07:04|-8.8378|116.236|33.0|ISC|ISC|ISC|133027|mb|4.0|NEIC|SUMBAWA REGION, INDONESIA
386993|1994-12-05T03:29:04|-11.7018|114.3148|33.0|ISC|ISC|ISC|133008|mb|4.2|NEIC|SOUTH OF BALI, INDONESIA
386867|1994-12-05T00:24:53|-10.6322|113.6739|33.0|ISC|ISC|ISC|132981|mb|4.5|NEIC|SOUTH OF JAVA, INDONESIA
386768|1994-12-04T21:13:06|-0.2306|100.0736|33.0|ISC|ISC|ISC|132960|mb|3.7|ISC|SOUTHERN SUMATRA, INDONESIA
386765|1994-12-04T21:01:07|0.0871|100.0531|33.0|ISC|ISC|ISC|132959|mb|3.8|ISC|NORTHERN SUMATRA, INDONESIA
386691|1994-12-04T18:12:42|2.8103|96.3181|75.6|ISC|ISC|ISC|132942|mb|4.9|NEIC|NORTHERN SUMATRA, INDONESIA
386210|1994-12-04T05:23:18|2.7077|126.7542|71.1|ISC|ISC|ISC|132838|mb|5.2|NEIC|NORTHERN MOLUCCA SEA
386085|1994-12-04T01:15:12|1.3035|99.3237|180.0|ISC|ISC|ISC|132814|mb|3.9|ISC|NORTHERN SUMATRA, INDONESIA
385933|1994-12-03T21:17:47|-6.9206|129.6835|164.2|ISC|ISC|ISC|132785|mb|4.7|ISC|BANDA SEA
385805|1994-12-03T18:13:40|3.2476|126.9153|33.0|ISC|ISC|ISC|132757|mb|4.6|ISC|TALAUD ISLANDS, INDONESIA
384933|1994-12-02T13:26:17|-3.9446|140.0958|33.0|ISC|ISC|ISC|132577|mb|4.3|NEIC|IRIAN JAYA, INDONESIA
384870|1994-12-02T12:10:24|1.9376|120.891|44.6|ISC|ISC|ISC|132565|mb|5.2|NEIC|MINAHASSA PENINSULA, SULAWESI
384191|1994-12-01T17:54:21|-8.1024|119.8703|199.7|ISC|ISC|ISC|132424|mb|4.0|ISC|FLORES REGION, INDONESIA
384019|1994-12-01T14:46:41|-3.976|141.7309|33.0|ISC|ISC|ISC|132382|mb|3.7|NEIC|NEW GUINEA, PAPUA NEW GUINEA
383876|1994-12-01T11:18:22|-7.4491|128.3907|157.3|ISC|ISC|ISC|132346|mb|5.4|NEIC|BANDA SEA
383620|1994-12-01T06:11:02|-7.6116|128.1605|86.7|ISC|ISC|ISC|132294|mb|5.6|NEIC|BANDA SEA
383533|1994-12-01T03:55:08|-8.4686|115.6648|137.5|ISC|ISC|ISC|132274|mb|5.0|NEIC|BALI REGION, INDONESIA
412620|1994-11-30T16:21:26|-7.1974|119.6921|299.5|ISC|ISC|ISC|144830|mb|4.5|ISC|FLORES SEA
412578|1994-11-30T15:01:47|2.9835|126.7846|80.4|ISC|ISC|ISC|144815|mb|4.5|NEIC|NORTHERN MOLUCCA SEA
412305|1994-11-30T10:10:50|3.0433|126.4385|33.0|ISC|ISC|ISC|144749|mb|4.7|NEIC|TALAUD ISLANDS, INDONESIA
412273|1994-11-30T09:10:24|2.9222|126.4863|43.6|ISC|ISC|ISC|144741|mb|5.0|NEIC|NORTHERN MOLUCCA SEA
412254|1994-11-30T08:43:00|-7.4688|129.9596|33.0|ISC|ISC|ISC|144736|mb|5.4|NEIC|BANDA SEA
411697|1994-11-29T16:42:33|6.6674|123.2055|50.4|ISC|ISC|ISC|144598|mb|5.3|NEIC|MINDANAO, PHILIPPINES
411525|1994-11-29T14:03:43|2.1846|127.1865|107.4|ISC|ISC|ISC|144557|mb|4.9|NEIC|NORTHERN MOLUCCA SEA
411501|1994-11-29T13:44:06|0.3042|123.8439|256.0|ISC|ISC|ISC|144552|mb|4.5|ISC|MINAHASSA PENINSULA, SULAWESI
410789|1994-11-28T13:45:59|-2.5681|138.6632|34.0|ISC|ISC|ISC|144376|mb|5.5|NEIC|IRIAN JAYA, INDONESIA
410211|1994-11-27T18:27:06|5.7954|119.3643|15.2|ISC|ISC|ISC|144231|mb|5.4|NEIC|SULU ARCHIPELAGO, PHILIPPINES
410097|1994-11-27T15:54:14|-5.4464|101.8227|33.0|ISC|ISC|ISC|144202|mb|4.6|NEIC|SOUTHWEST OF SUMATRA, INDONESIA
409732|1994-11-27T05:08:24|-11.112|114.0287|33.0|ISC|ISC|ISC|144115|mb|3.9|NEIC|SOUTH OF BALI, INDONESIA
409270|1994-11-26T13:55:57|-6.246|130.1092|160.1|ISC|ISC|ISC|144000|mb|4.4|NEIC|BANDA SEA
409183|1994-11-26T11:21:00|0.1232|123.6663|194.6|ISC|ISC|ISC|143982|mb|5.2|NEIC|MINAHASSA PENINSULA, SULAWESI
409082|1994-11-26T08:13:30|2.9004|128.3766|57.8|ISC|ISC|ISC|143954|mb|5.0|NEIC|HALMAHERA, INDONESIA
408128|1994-11-24T22:00:32|-3.801|142.5933|75.7|ISC|ISC|ISC|143727|mb|4.6|NEIC|NEAR N COAST OF NEW GUINEA, PNG.
407829|1994-11-24T12:44:32|7.8389|128.5189|33.0|ISC|ISC|ISC|143653|mb|4.9|ISC|EAST OF PHILIPPINE ISLANDS
407711|1994-11-24T10:09:45|-10.4983|122.6383|33.0|ISC|ISC|ISC|143621|mb|5.0|NEIC|SAVU SEA
407687|1994-11-24T09:42:44|-3.8545|101.0335|33.0|ISC|ISC|ISC|143617|mb|4.1|ISC|SOUTHERN SUMATRA, INDONESIA
407617|1994-11-24T08:03:23|9.8787|122.4281|114.7|ISC|ISC|ISC|143597|mb|4.9|NEIC|NEGROS, PHILIPPINES
407275|1994-11-23T20:42:22|-9.0337|106.9227|37.1|ISC|ISC|ISC|143512|mb|5.4|NEIC|SOUTH OF JAVA, INDONESIA
407068|1994-11-23T15:22:30|0.8954|126.0281|72.8|ISC|ISC|ISC|143462|mb|5.1|NEIC|NORTHERN MOLUCCA SEA
406730|1994-11-23T04:24:28|-8.0869|122.0748|187.9|ISC|ISC|ISC|143377|mb|5.0|NEIC|FLORES REGION, INDONESIA
406424|1994-11-22T18:10:43|-1.8261|136.1097|1.5|ISC|ISC|ISC|143308|mb|5.2|NEIC|IRIAN JAYA REGION, INDONESIA
406317|1994-11-22T15:05:01|3.2576|128.0252|124.9|ISC|ISC|ISC|143281|mb|5.1|NEIC|NORTH OF HALMAHERA, INDONESIA
405889|1994-11-22T04:56:49|-1.9852|102.5558|235.3|ISC|ISC|ISC|143186|mb|5.1|NEIC|SOUTHERN SUMATRA, INDONESIA
405046|1994-11-21T10:27:01|-2.2641|136.1508|33.0|ISC|ISC|ISC|143017|mb|4.0|NEIC|IRIAN JAYA REGION, INDONESIA
404775|1994-11-21T01:59:02|-8.1653|114.924|33.0|ISC|ISC|ISC|142966|mb|4.9|NEIC|BALI REGION, INDONESIA
404688|1994-11-20T23:35:43|-2.2201|133.3371|33.0|ISC|ISC|ISC|142949|mb|5.2|ISC|IRIAN JAYA REGION, INDONESIA
404514|1994-11-20T18:34:34|4.3066|97.6288|159.5|ISC|ISC|ISC|142914|mw|6.1|NEIC|NORTHERN SUMATRA, INDONESIA
404433|1994-11-20T16:59:05|-1.998|135.9596|16.0|ISC|ISC|ISC|142901|mw|6.3|NEIC|IRIAN JAYA REGION, INDONESIA
404362|1994-11-20T16:12:36|-9.9012|113.7399|33.0|ISC|ISC|ISC|142892|mb|4.9|NEIC|SOUTH OF JAVA, INDONESIA
404342|1994-11-20T15:56:11|-3.8838|129.9179|33.0|ISC|ISC|ISC|142888|mb|4.9|NEIC|SERAM, INDONESIA
404295|1994-11-20T14:29:04|0.8497|127.2886|116.5|ISC|ISC|ISC|142880|mb|5.0|NEIC|HALMAHERA, INDONESIA
404286|1994-11-20T14:23:50|2.9359|96.4101|33.0|ISC|ISC|ISC|142879|mb|4.5|ISC|NORTHERN SUMATRA, INDONESIA
404072|1994-11-20T08:13:44|-8.8703|109.5127|33.0|ISC|ISC|ISC|142839|mb|4.0|NEIC|JAVA, INDONESIA
403913|1994-11-20T04:02:05|2.8462|125.9432|138.1|ISC|ISC|ISC|142806|mb|4.6|NEIC|TALAUD ISLANDS, INDONESIA
403641|1994-11-19T22:33:31|1.0448|125.8062|33.0|ISC|ISC|ISC|142752|mb|4.9|ISC|NORTHERN MOLUCCA SEA
402727|1994-11-18T20:33:34|-2.6379|138.5547|33.0|ISC|ISC|ISC|142573|mb|4.9|NEIC|IRIAN JAYA, INDONESIA
402601|1994-11-18T17:16:56|-6.6881|130.0907|186.1|ISC|ISC|ISC|142546|mb|4.8|NEIC|BANDA SEA
402553|1994-11-18T16:27:13|2.1797|128.3817|166.8|ISC|ISC|ISC|142536|mb|4.8|NEIC|HALMAHERA, INDONESIA
401940|1994-11-18T01:54:42|-0.7509|129.1033|33.0|ISC|ISC|ISC|142416|mb|4.5|ISC|HALMAHERA, INDONESIA
401328|1994-11-17T14:04:52|-1.8926|99.9291|74.9|ISC|ISC|ISC|142294|mb|5.2|NEIC|SOUTHERN SUMATRA, INDONESIA
401139|1994-11-17T11:26:01|1.3353|127.0233|145.5|ISC|ISC|ISC|142254|mb|5.1|NEIC|HALMAHERA, INDONESIA
401071|1994-11-17T10:27:31|-0.4622|99.2541|69.3|ISC|ISC|ISC|142240|mb|5.1|NEIC|SOUTHERN SUMATRA, INDONESIA
400897|1994-11-17T07:10:16|-9.3098|128.3149|140.9|ISC|ISC|ISC|142206|mb|4.2|NEIC|TIMOR SEA
400750|1994-11-17T03:04:42|0.0307|126.5675|80.2|ISC|ISC|ISC|142176|mb|4.6|NEIC|NORTHERN MOLUCCA SEA
400249|1994-11-16T17:11:06|-6.0018|130.2858|33.0|ISC|ISC|ISC|142081|mb|5.2|ISC|BANDA SEA
399916|1994-11-16T11:34:40|2.1527|126.7506|33.0|ISC|ISC|ISC|142015|mb|4.6|ISC|NORTHERN MOLUCCA SEA
398901|1994-11-15T16:59:07|-10.2392|104.4734|33.0|ISC|ISC|ISC|141824|mb|4.8|ISC|SOUTHWEST OF SUMATRA, INDONESIA
398780|1994-11-15T14:15:55|-6.7276|102.6297|33.0|ISC|ISC|ISC|141801|mb|5.2|ISC|SOUTHWEST OF SUMATRA, INDONESIA
398705|1994-11-15T12:16:36|-8.6794|103.4354|33.0|ISC|ISC|ISC|141784|mb|4.5|ISC|SOUTHWEST OF SUMATRA, INDONESIA
398188|1994-11-15T00:33:09|0.8574|125.6413|46.6|ISC|ISC|ISC|141678|mb|5.4|ISC|NORTHERN MOLUCCA SEA
397517|1994-11-14T10:41:00|0.9173|127.2189|33.0|ISC|ISC|ISC|141546|mb|4.2|NEIC|HALMAHERA, INDONESIA
397173|1994-11-14T01:28:50|4.2143|126.3782|94.0|ISC|ISC|ISC|141480|mb|4.8|NEIC|TALAUD ISLANDS, INDONESIA
396869|1994-11-13T19:54:10|-7.0259|132.2317|33.0|ISC|ISC|ISC|141422|mb|4.7|ISC|TANIMBAR ISLANDS REG., INDONESIA
396822|1994-11-13T19:05:51|2.937|135.9009|33.0|ISC|ISC|ISC|141412|mb|4.5|ISC|IRIAN JAYA REGION, INDONESIA
396056|1994-11-13T09:07:14|-0.2089|124.4769|57.8|ISC|ISC|ISC|141256|mb|5.3|NEIC|SOUTHERN MOLUCCA SEA
395538|1994-11-12T21:22:47|-6.9849|132.3354|33.0|ISC|ISC|ISC|141161|mb|5.0|ISC|TANIMBAR ISLANDS REG., INDONESIA
395311|1994-11-12T16:55:31|-9.198|123.7695|33.0|ISC|ISC|ISC|141118|mb|4.8|NEIC|TIMOR REGION
394661|1994-11-12T03:20:56|-8.4146|121.738|33.0|ISC|ISC|ISC|140985|mb|3.7|NEIC|FLORES REGION, INDONESIA
394103|1994-11-11T14:43:15|6.0782|126.0294|166.4|ISC|ISC|ISC|140868|mb|5.0|NEIC|MINDANAO, PHILIPPINES
393200|1994-11-10T15:47:36|2.7114|126.6537|40.8|ISC|ISC|ISC|140683|mb|5.1|NEIC|NORTHERN MOLUCCA SEA
392799|1994-11-10T06:02:10|-7.1848|129.3259|76.3|ISC|ISC|ISC|140604|mb|5.2|NEIC|BANDA SEA
392770|1994-11-10T05:26:54|-7.1073|129.5408|151.1|ISC|ISC|ISC|140599|mb|3.6|NEIC|BANDA SEA
392695|1994-11-10T03:30:07|2.9875|128.1426|73.3|ISC|ISC|ISC|140582|mb|5.0|NEIC|HALMAHERA, INDONESIA
392493|1994-11-09T21:49:48|-9.4327|113.2238|33.0|ISC|ISC|ISC|140545|mb|4.8|NEIC|SOUTH OF JAVA, INDONESIA
392400|1994-11-09T20:22:18|2.6077|128.5158|226.9|ISC|ISC|ISC|140527|mb|5.0|NEIC|HALMAHERA, INDONESIA
390201|1994-11-08T01:43:19|7.3923|127.1966|55.7|ISC|ISC|ISC|140088|mb|4.7|NEIC|PHILIPPINE ISLANDS REGION
389654|1994-11-07T13:43:35|-10.0858|124.821|33.0|ISC|ISC|ISC|139981|mb|4.6|NEIC|TIMOR REGION
389299|1994-11-07T06:41:19|-9.4701|113.2526|10.0|ISC|ISC|ISC|139910|mb|4.1|NEIC|SOUTH OF JAVA, INDONESIA
388819|1994-11-06T15:09:14|-7.6419|129.2585|133.8|ISC|ISC|ISC|139799|mb|4.3|NEIC|BANDA SEA
388674|1994-11-06T11:52:57|7.2635|126.9913|66.5|ISC|ISC|ISC|139763|mb|5.3|NEIC|MINDANAO, PHILIPPINES
388574|1994-11-06T09:22:35|-8.3857|115.7486|26.0|ISC|ISC|ISC|139742|mb|3.7|NEIC|BALI REGION, INDONESIA
388268|1994-11-06T00:18:44|-8.4444|123.9397|147.6|ISC|ISC|ISC|139675|mb|3.6|NEIC|FLORES REGION, INDONESIA
388263|1994-11-05T23:15:05|-7.0394|131.8277|62.0|ISC|ISC|ISC|139673|mb|4.5|NEIC|TANIMBAR ISLANDS REG., INDONESIA
388075|1994-11-05T17:43:16|-7.121|129.2293|158.5|ISC|ISC|ISC|139630|mb|4.0|NEIC|BANDA SEA
387942|1994-11-05T14:57:13|-6.7059|131.7248|33.0|ISC|ISC|ISC|139601|mb|4.0|NEIC|TANIMBAR ISLANDS REG., INDONESIA
387417|1994-11-05T03:12:04|7.8837|125.3213|56.7|ISC|ISC|ISC|139492|mb|4.8|NEIC|MINDANAO, PHILIPPINES
387321|1994-11-05T01:13:27|1.222|122.253|39.0|ISC|ISC|ISC|139472|mb|4.1|ISC|MINAHASSA PENINSULA, SULAWESI
386848|1994-11-04T14:00:37|-8.7619|118.336|127.3|ISC|ISC|ISC|139366|mb|4.2|NEIC|SUMBAWA REGION, INDONESIA
386692|1994-11-04T11:06:04|-10.5201|109.0678|33.0|ISC|ISC|ISC|139331|mb|4.4|NEIC|SOUTH OF JAVA, INDONESIA
386378|1994-11-04T03:53:39|0.6717|127.071|17.0|ISC|ISC|ISC|139264|mb|4.9|NEIC|HALMAHERA, INDONESIA
385695|1994-11-03T08:24:40|-4.6016|130.7338|33.0|ISC|ISC|ISC|139114|mb|4.6|NEIC|BANDA SEA
385682|1994-11-03T08:04:52|-5.1385|133.6484|33.0|ISC|ISC|ISC|139111|mb|4.3|NEIC|ARU ISLANDS REGION, INDONESIA
385345|1994-11-02T23:00:23|-9.5962|118.614|28.4|ISC|ISC|ISC|139041|mb|4.8|NEIC|SUMBAWA REGION, INDONESIA
385286|1994-11-02T21:52:11|-1.4418|127.5714|33.0|ISC|ISC|ISC|139030|mb|4.3|ISC|HALMAHERA, INDONESIA
384435|1994-11-02T01:43:55|5.0941|118.6441|50.9|ISC|ISC|ISC|138856|mb|5.7|NEIC|BORNEO
384134|1994-11-01T18:01:54|8.1295|125.9602|44.1|ISC|ISC|ISC|138790|mb|3.9|NEIC|MINDANAO, PHILIPPINES
384105|1994-11-01T16:48:36|8.2094|125.9407|42.0|ISC|ISC|ISC|138783|mb|4.6|NEIC|MINDANAO, PHILIPPINES
384043|1994-11-01T15:33:42|2.2101|128.4176|33.0|ISC|ISC|ISC|138769|mb|4.7|ISC|HALMAHERA, INDONESIA
383880|1994-11-01T11:41:14|-8.4487|117.7467|146.7|ISC|ISC|ISC|138727|mb|4.6|NEIC|SUMBAWA REGION, INDONESIA
383874|1994-11-01T11:34:43|1.4582|98.4504|80.3|ISC|ISC|ISC|138726|mb|4.5|ISC|NORTHERN SUMATRA, INDONESIA
424214|1994-10-31T21:19:07|-2.3498|138.3807|6.9|ISC|ISC|ISC|153989|mb|5.2|NEIC|IRIAN JAYA, INDONESIA
424097|1994-10-31T19:05:12|2.6405|126.6499|109.5|ISC|ISC|ISC|153969|mb|4.6|NEIC|NORTHERN MOLUCCA SEA
423760|1994-10-31T11:48:15|3.026|96.254|46.2|ISC|ISC|ISC|153907|mw|6.1|NEIC|NORTHERN SUMATRA, INDONESIA
423116|1994-10-30T18:40:40|-8.1485|127.3839|110.8|ISC|ISC|ISC|153796|mb|4.2|NEIC|TIMOR REGION
423061|1994-10-30T17:21:07|-6.8747|129.0335|187.1|ISC|ISC|ISC|153784|mb|5.0|NEIC|BANDA SEA
