#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
43380|1971-09-25T18:01:34|-3.3202|139.6311|48.3|ISC|ISC|ISC|780604|mb|5.1|NEIS|IRIAN JAYA, INDONESIA
38360|1971-09-21T14:10:49|-3.1789|139.6962|52.9|ISC|ISC|ISC|780493|mb|5.3|NEIS|IRIAN JAYA, INDONESIA
34844|1971-09-16T06:22:36|-5.9258|130.6795|106.7|ISC|ISC|ISC|780358|mb|6.2|NEIS|BANDA SEA
34369|1971-09-15T13:46:35|-3.2863|127.0339|45.5|ISC|ISC|ISC|780340|mb|5.1|NEIS|SERAM, INDONESIA
30023|1971-09-10T05:48:10|1.0223|120.1602|15.2|ISC|ISC|ISC|780170|mb|5.1|NEIS|MINAHASSA PENINSULA, SULAWESI
29441|1971-09-09T13:21:47|-5.0902|103.0795|81.3|ISC|ISC|ISC|780150|mb|5.0|ISC|SOUTHERN SUMATRA, INDONESIA
28553|1971-09-08T22:08:58|-6.5589|130.6675|60.6|ISC|ISC|ISC|780117|mb|5.5|NEIS|BANDA SEA
28282|1971-09-08T19:46:45|-7.0105|129.4669|114.8|ISC|ISC|ISC|780108|mb|4.8|NEIS|BANDA SEA
27275|1971-09-08T10:29:38|-1.9756|138.8329|23.0|ISC|ISC|ISC|780075|mb|5.0|NEIS|NEAR NORTH COAST OF IRIAN JAYA
26432|1971-09-07T06:08:44|-4.5501|103.0636|94.0|ISC|ISC|ISC|780047|mb|4.6|NEIS|SOUTHERN SUMATRA, INDONESIA
23315|1971-09-04T16:46:46|-2.6476|139.5522|71.2|ISC|ISC|ISC|779945|mb|5.4|NEIS|NEAR NORTH COAST OF IRIAN JAYA
23002|1971-09-04T12:57:07|-6.214|130.3855|111.1|ISC|ISC|ISC|779936|mb|5.0|NEIS|BANDA SEA
49680|1971-08-29T09:29:36|9.0075|126.2515|72.1|ISC|ISC|ISC|781736|mb|5.2|NEIS|MINDANAO, PHILIPPINES
49477|1971-08-29T03:35:15|6.3364|127.4096|57.6|ISC|ISC|ISC|781730|mb|5.4|NEIS|PHILIPPINE ISLANDS REGION
46800|1971-08-27T01:55:55|-2.67|139.0909|8.8|ISC|ISC|ISC|781647|mb|5.4|NEIS|NEAR NORTH COAST OF IRIAN JAYA
46167|1971-08-26T12:06:43|-7.2386|106.8092|102.6|ISC|ISC|ISC|781629|mb|4.4|ISC|JAVA, INDONESIA
43575|1971-08-24T15:50:54|-6.2418|129.8455|142.2|ISC|ISC|ISC|781561|mb|5.4|NEIS|BANDA SEA
42128|1971-08-23T18:27:33|-9.2357|107.5429|33.0|ISC|ISC|ISC|781524|mb|5.4|NEIS|SOUTH OF JAVA, INDONESIA
39070|1971-08-21T18:59:51|-5.5805|142.1907|33.0|ISC|ISC|ISC|781453|mb|4.9|NEIS|NEW GUINEA, PAPUA NEW GUINEA
33936|1971-08-15T00:32:43|-6.1432|103.9561|33.0|ISC|ISC|ISC|781259|mb|5.4|ISC|SOUTHWEST OF SUMATRA, INDONESIA
30622|1971-08-11T04:53:19|1.1326|126.1557|51.0|ISC|ISC|ISC|781129|mb|5.6|NEIS|NORTHERN MOLUCCA SEA
29656|1971-08-10T00:57:40|-2.7985|138.7238|53.6|ISC|ISC|ISC|781094|mb|4.8|NEIS|IRIAN JAYA, INDONESIA
28320|1971-08-08T16:37:17|-7.1039|129.1687|178.4|ISC|ISC|ISC|781046|mb|5.6|NEIS|BANDA SEA
25285|1971-08-05T04:50:39|-2.7492|119.7773|91.0|ISC|ISC|ISC|780933|mb|5.6|NEIS|SULAWESI, INDONESIA
25009|1971-08-04T21:23:35|5.855|125.8586|80.7|ISC|ISC|ISC|780923||5.1|MOS|MINDANAO, PHILIPPINES
22424|1971-08-02T09:01:14|1.5621|126.5442|83.8|ISC|ISC|ISC|780834|mb|5.2|NEIS|NORTHERN MOLUCCA SEA
56914|1971-07-30T03:58:03|1.663|127.1477|52.3|ISC|ISC|ISC|782999|mb|5.7|NEIS|HALMAHERA, INDONESIA
51408|1971-07-27T00:59:58|-1.6295|137.9995|39.9|ISC|ISC|ISC|782793|mb|5.3|NEIS|NEAR NORTH COAST OF IRIAN JAYA
49114|1971-07-26T08:01:05|-5.9944|130.3201|123.6|ISC|ISC|ISC|782719|mb|5.4|NEIS|BANDA SEA
46790|1971-07-25T14:14:25|-6.0125|129.8221|175.4|ISC|ISC|ISC|782658|mb|5.7|NEIS|BANDA SEA
45843|1971-07-24T18:43:50|-4.6159|139.592|33.0|ISC|ISC|ISC|782632|mb|4.9|NEIS|IRIAN JAYA, INDONESIA
43692|1971-07-22T21:05:24|-8.0188|107.993|93.3|ISC|ISC|ISC|782573|mb|5.1|NEIS|JAVA, INDONESIA
43025|1971-07-22T07:19:44|7.846|122.9551|59.1|ISC|ISC|ISC|782554||5.0|MOS|MINDANAO, PHILIPPINES
42993|1971-07-22T06:07:52|0.4274|123.492|65.7|ISC|ISC|ISC|782553|mb|5.4|NEIS|MINAHASSA PENINSULA, SULAWESI
41586|1971-07-21T03:13:15|-3.6007|133.0266|33.0|ISC|ISC|ISC|782518|mb|5.1|ISC|IRIAN JAYA REGION, INDONESIA
36958|1971-07-17T16:18:03|2.3008|128.1502|101.0|ISC|ISC|ISC|782394|mb|5.2|NEIS|HALMAHERA, INDONESIA
36527|1971-07-17T05:32:43|6.9839|94.6543|143.6|ISC|ISC|ISC|782377|mb|5.8|NEIS|NICOBAR ISLANDS, INDIA REGION
35339|1971-07-16T02:35:25|4.9277|127.6652|142.1|ISC|ISC|ISC|782333||5.3|MOS|TALAUD ISLANDS, INDONESIA
34045|1971-07-15T08:37:53|3.0323|99.1852|205.9|ISC|ISC|ISC|782280|mb|4.9|ISC|NORTHERN SUMATRA, INDONESIA
33352|1971-07-14T23:00:06|2.6145|129.3024|47.9|ISC|ISC|ISC|782253|mb|5.5|NEIS|HALMAHERA, INDONESIA
31243|1971-07-14T02:57:44|2.5331|128.5417|242.8|ISC|ISC|ISC|782177|mb|5.5|NEIS|HALMAHERA, INDONESIA
31171|1971-07-14T00:01:50|9.3407|126.1578|82.3|ISC|ISC|ISC|782175|mb|5.4|NEIS|MINDANAO, PHILIPPINES
29249|1971-07-11T12:34:50|-2.371|128.0172|30.8|ISC|ISC|ISC|782099|mb|4.6|NEIS|CERAM SEA
26441|1971-07-08T19:07:07|-7.0308|129.6962|91.9|ISC|ISC|ISC|782004|mb|6.3|NEIS|BANDA SEA
24061|1971-07-04T19:02:54|-5.8155|105.4013|57.5|ISC|ISC|ISC|781919|mb|5.2|NEIS|SUNDA STRAIT, INDONESIA
23136|1971-07-03T20:10:56|-4.0799|135.7322|3.0|ISC|ISC|ISC|781888|mb|5.1|NEIS|IRIAN JAYA REGION, INDONESIA
22623|1971-07-03T08:10:05|-8.512|111.3602|83.7|ISC|ISC|ISC|781869|mb|5.6|NEIS|JAVA, INDONESIA
21833|1971-07-02T15:39:38|-1.5125|119.3791|68.9|ISC|ISC|ISC|781848||4.9|MOS|SULAWESI, INDONESIA
21120|1971-07-01T20:53:27|-0.9185|120.4033|100.5|ISC|ISC|ISC|781827|mb|4.9|NEIS|MINAHASSA PENINSULA, SULAWESI
20245|1971-07-01T01:16:16|-6.3959|130.242|128.9|ISC|ISC|ISC|781800|mb|5.8|NEIS|BANDA SEA
50491|1971-06-30T19:15:10|4.1669|95.0542|71.7|ISC|ISC|ISC|783959|mb|4.8|NEIS|NORTHERN SUMATRA, INDONESIA
49648|1971-06-29T19:05:36|6.7546|94.1918|106.6|ISC|ISC|ISC|783935|mb|4.7|NEIS|NICOBAR ISLANDS, INDIA REGION
48307|1971-06-29T00:14:56|-10.9204|119.3207|33.0|ISC|ISC|ISC|783902|mb|4.3|NEIS|SUMBA REGION, INDONESIA
45802|1971-06-26T19:27:10|-5.1772|96.8952|0.3|ISC|ISC|ISC|783841|mb|5.8|NEIS|SOUTHWEST OF SUMATRA, INDONESIA
43657|1971-06-25T02:37:29|-0.1535|125.1362|66.5|ISC|ISC|ISC|783788|mb|5.1|MOS|SOUTHERN MOLUCCA SEA
43476|1971-06-24T23:19:32|-4.2744|127.7342|19.7|ISC|ISC|ISC|783784|mb|5.1|NEIS|BANDA SEA
42664|1971-06-24T11:24:06|-3.0446|129.5316|66.0|ISC|ISC|ISC|783763|mb|5.2|NEIS|SERAM, INDONESIA
41707|1971-06-23T20:42:24|-9.6994|123.2272|45.7|ISC|ISC|ISC|783741|mb|5.1|ISC|TIMOR REGION
39894|1971-06-22T14:48:26|1.7484|124.4095|285.8|ISC|ISC|ISC|783701|mb|5.2|NEIS|MINAHASSA PENINSULA, SULAWESI
34357|1971-06-16T14:44:24|-7.065|108.9879|54.9|ISC|ISC|ISC|783518|mb|5.2|NEIS|JAVA, INDONESIA
33969|1971-06-16T07:31:19|-6.8371|105.4451|106.2|ISC|ISC|ISC|783507|mb|5.0|NEIS|SUNDA STRAIT, INDONESIA
31793|1971-06-13T22:02:30|1.4873|124.9001|165.4|ISC|ISC|ISC|783430|mb|4.7|NEIS|MINAHASSA PENINSULA, SULAWESI
31403|1971-06-13T05:43:41|-6.6207|130.8959|42.2|ISC|ISC|ISC|783415|mb|5.1|NEIS|BANDA SEA
30793|1971-06-12T17:10:19|-0.3349|124.7825|86.8|ISC|ISC|ISC|783398|mb|5.0|MOS|SOUTHERN MOLUCCA SEA
26988|1971-06-09T07:47:53|6.6306|93.8921|113.0|ISC|ISC|ISC|783279|mb|5.0|ISC|NICOBAR ISLANDS, INDIA REGION
24652|1971-06-06T16:41:24|-8.2867|115.9474|33.0|ISC|ISC|ISC|783204|mb|4.8|NEIS|BALI REGION, INDONESIA
24489|1971-06-06T12:06:59|7.4771|124.4286|53.9|ISC|ISC|ISC|783198|mb|5.1|NEIS|MINDANAO, PHILIPPINES
23440|1971-06-05T09:20:56|6.0192|126.1059|87.0|ISC|ISC|ISC|783167|mb|5.5|NEIS|MINDANAO, PHILIPPINES
21538|1971-06-02T13:35:35|2.5357|96.4966|39.5|ISC|ISC|ISC|783108|mb|4.9|NEIS|NORTHERN SUMATRA, INDONESIA
58487|1971-05-31T09:11:14|2.7063|96.6377|61.1|ISC|ISC|ISC|785179|mb|5.0|NEIS|NORTHERN SUMATRA, INDONESIA
55742|1971-05-28T05:40:36|-3.2867|139.6213|89.9|ISC|ISC|ISC|785069|mb|4.4|NEIS|IRIAN JAYA, INDONESIA
55060|1971-05-27T16:42:54|-7.4003|128.4396|181.4|ISC|ISC|ISC|785043|mb|5.2|ISC|BANDA SEA
53465|1971-05-26T00:06:09|-8.9118|123.8854|33.0|ISC|ISC|ISC|784981|mb|5.4|ISC|FLORES REGION, INDONESIA
50171|1971-05-23T09:56:34|-6.118|107.0739|33.0|NEIS|ISC|ISC|784870|mb|4.6|NEIS|JAVA, INDONESIA
47035|1971-05-21T01:50:45|9.8923|122.2146|87.8|ISC|ISC|ISC|784787|mb|4.5|ISC|NEGROS, PHILIPPINES
45053|1971-05-19T16:10:50|2.4077|126.6778|57.2|ISC|ISC|ISC|784734|mb|4.9|ISC|NORTHERN MOLUCCA SEA
44779|1971-05-19T11:40:15|-3.1372|139.6414|62.0|ISC|ISC|ISC|784728|mb|4.7|ISC|IRIAN JAYA, INDONESIA
44681|1971-05-19T11:06:32|2.3898|129.1152|50.7|ISC|ISC|ISC|784725|mb|5.3|ISC|HALMAHERA, INDONESIA
43384|1971-05-18T11:43:41|-3.3064|139.6749|42.6|ISC|ISC|ISC|784690|mb|4.9|ISC|IRIAN JAYA, INDONESIA
40394|1971-05-16T22:16:59|9.3937|125.5882|8.2|ISC|ISC|ISC|784618|mb|4.6|ISC|MINDANAO, PHILIPPINES
35112|1971-05-14T07:56:36|-6.5112|107.0209|10.0|ISC|ISC|ISC|784458|mb|4.9|ISC|JAVA, INDONESIA
31228|1971-05-11T17:02:36|-0.9696|126.883|36.2|ISC|ISC|ISC|784323|mb|5.1|ISC|SOUTHERN MOLUCCA SEA
30517|1971-05-10T11:53:53|7.9935|126.946|41.5|ISC|ISC|ISC|784296|mb|5.9|ISC|MINDANAO, PHILIPPINES
28481|1971-05-08T11:54:18|0.497|123.6262|275.3|ISC|ISC|ISC|784226|mb|5.1|ISC|MINAHASSA PENINSULA, SULAWESI
27047|1971-05-07T09:04:46|-2.7344|119.7044|55.7|ISC|ISC|ISC|784178|mb|5.0|ISC|SULAWESI, INDONESIA
26508|1971-05-07T00:43:53|-2.6428|119.7281|45.8|ISC|ISC|ISC|784161|mb|5.3|ISC|SULAWESI, INDONESIA
26476|1971-05-07T00:36:52|-2.7071|119.7918|43.0|ISC|ISC|ISC|784160|mb|5.0|ISC|SULAWESI, INDONESIA
26451|1971-05-07T00:29:56|-4.7023|102.3138|33.0|ISC|ISC|ISC|784159|mb|5.5|ISC|SOUTHERN SUMATRA, INDONESIA
26417|1971-05-07T00:21:13|-2.6787|119.6921|23.8|ISC|ISC|ISC|784158|mb|5.4|ISC|SULAWESI, INDONESIA
24367|1971-05-05T04:27:18|-3.3103|140.0036|21.9|ISC|ISC|ISC|784089|mb|5.1|ISC|IRIAN JAYA, INDONESIA
23316|1971-05-04T02:04:30|-6.5426|105.3728|45.5|ISC|ISC|ISC|784056|mb|5.9|ISC|SUNDA STRAIT, INDONESIA
22730|1971-05-03T06:19:05|8.8433|124.3362|69.1|ISC|ISC|ISC|784038|mb|5.6|ISC|MINDANAO, PHILIPPINES
44921|1971-04-30T11:20:39|4.6484|127.5509|102.6|ISC|ISC|ISC|786043||5.2|MOS|TALAUD ISLANDS, INDONESIA
40977|1971-04-27T03:20:29|-3.5195|140.0487|48.8|ISC|ISC|ISC|785939|mb|5.0|NEIS|IRIAN JAYA, INDONESIA
40509|1971-04-26T15:47:29|-0.0645|122.7429|193.7|ISC|ISC|ISC|785927|mb|4.8|NEIS|MINAHASSA PENINSULA, SULAWESI
39880|1971-04-25T21:41:24|-2.9128|139.4494|96.0|ISC|ISC|ISC|785912|mb|5.0|NEIS|NEAR NORTH COAST OF IRIAN JAYA
36549|1971-04-21T23:19:24|-3.0205|139.3397|65.5|ISC|ISC|ISC|785806|mb|4.7|NEIS|IRIAN JAYA, INDONESIA
36172|1971-04-21T12:11:56|-3.31|140.1748|49.2|ISC|ISC|ISC|785790|mb|5.0|NEIS|IRIAN JAYA, INDONESIA
36150|1971-04-21T11:47:39|1.2978|128.1508|59.7|ISC|ISC|ISC|785789|mb|5.1|NEIS|HALMAHERA, INDONESIA
35633|1971-04-20T16:13:23|4.7226|126.5488|96.6|ISC|ISC|ISC|785768|mb|5.6|NEIS|TALAUD ISLANDS, INDONESIA
34084|1971-04-18T07:53:44|-6.5667|130.4334|77.6|ISC|ISC|ISC|785706|mb|5.4|NEIS|BANDA SEA
32978|1971-04-16T17:55:51|6.0685|127.1541|210.0|ISC|ISC|ISC|785662|mb|5.1|NEIS|PHILIPPINE ISLANDS REGION
32326|1971-04-15T16:42:59|-3.9248|127.5501|33.0|ISC|ISC|ISC|785633|mb|5.3|NEIS|SERAM, INDONESIA
31933|1971-04-15T03:35:13|9.0067|125.7709|66.5|ISC|ISC|ISC|785617|mb|4.9|NEIS|MINDANAO, PHILIPPINES
31306|1971-04-13T22:38:46|-0.1055|96.6927|36.0|ISC|ISC|ISC|785590|mb|5.0|NEIS|SOUTHWEST OF SUMATRA, INDONESIA
29640|1971-04-11T09:09:08|-0.1971|122.8764|129.0|ISC|ISC|ISC|785527|mb|5.1|NEIS|MINAHASSA PENINSULA, SULAWESI
29228|1971-04-10T15:27:38|-4.9842|129.2562|253.1|ISC|ISC|ISC|785510|mb|5.2|NEIS|BANDA SEA
27866|1971-04-09T02:54:36|2.1262|126.1855|55.7|ISC|ISC|ISC|785463|mb|5.3|NEIS|NORTHERN MOLUCCA SEA
27760|1971-04-08T20:04:29|2.3998|129.1373|60.0|ISC|ISC|ISC|785459|mb|4.9|NEIS|HALMAHERA, INDONESIA
27725|1971-04-08T19:27:15|-4.3807|102.351|69.9|ISC|ISC|ISC|785458|mb|5.2|NEIS|SOUTHERN SUMATRA, INDONESIA
27405|1971-04-08T07:45:57|-4.4185|102.319|73.6|ISC|ISC|ISC|785445|mb|6.3|NEIS|SOUTHERN SUMATRA, INDONESIA
26763|1971-04-07T07:29:48|-5.9427|104.3309|88.8|ISC|ISC|ISC|785421|mb|5.5|NEIS|SOUTHERN SUMATRA, INDONESIA
26728|1971-04-07T07:03:53|2.5612|129.2301|33.0|ISC|ISC|ISC|785420||5.0|MOS|HALMAHERA, INDONESIA
26701|1971-04-07T06:50:05|2.4455|129.4215|33.0|ISC|ISC|ISC|785419||5.1|MOS|HALMAHERA, INDONESIA
26671|1971-04-07T06:17:46|2.395|129.0503|104.1|ISC|ISC|ISC|785418|mb|4.9|NEIS|HALMAHERA, INDONESIA
26640|1971-04-07T04:59:37|2.451|129.1321|28.5|ISC|ISC|ISC|785417|mb|6.5|NEIS|HALMAHERA, INDONESIA
25232|1971-04-05T20:56:27|-3.5609|140.3509|51.4|ISC|ISC|ISC|785369|mb|5.1|NEIS|IRIAN JAYA, INDONESIA
24616|1971-04-05T05:02:15|-0.3606|124.7256|67.4|ISC|ISC|ISC|785347|mb|5.8|NEIS|SOUTHERN MOLUCCA SEA
23151|1971-04-03T16:19:43|2.7192|128.3946|197.9|ISC|ISC|ISC|785294|mb|5.4|NEIS|HALMAHERA, INDONESIA
22626|1971-04-03T04:34:18|-8.0948|110.0276|121.0|ISC|ISC|ISC|785277|mb|5.1|NEIS|JAVA, INDONESIA
21680|1971-04-02T10:08:16|8.9117|125.7304|54.3|ISC|ISC|ISC|785244|mb|4.5|NEIS|MINDANAO, PHILIPPINES
21581|1971-04-02T08:09:12|1.9774|126.4111|28.8|ISC|ISC|ISC|785241|mb|5.1|NEIS|NORTHERN MOLUCCA SEA
21364|1971-04-02T04:16:11|8.9227|125.7671|50.3|ISC|ISC|ISC|785235|mb|5.3|NEIS|MINDANAO, PHILIPPINES
21249|1971-04-02T01:16:04|3.1243|96.2777|20.7|ISC|ISC|ISC|785232|mb|5.1|NEIS|NORTHERN SUMATRA, INDONESIA
39185|1971-03-31T10:23:54|8.9662|125.656|9.0|ISC|ISC|ISC|786767|mb|5.4|NEIS|MINDANAO, PHILIPPINES
39068|1971-03-31T09:14:04|8.9783|125.7206|52.9|ISC|ISC|ISC|786765|mb|5.1|NEIS|MINDANAO, PHILIPPINES
38086|1971-03-30T03:36:32|3.1575|96.2923|21.2|ISC|ISC|ISC|786745|mb|5.1|NEIS|NORTHERN SUMATRA, INDONESIA
37460|1971-03-28T17:56:56|-9.6318|124.4948|42.7|ISC|ISC|ISC|786716|mb|5.7|NEIS|TIMOR REGION
36261|1971-03-26T18:53:02|3.0984|126.506|66.1|ISC|ISC|ISC|786662||5.3|MOS|TALAUD ISLANDS, INDONESIA
36043|1971-03-26T11:34:39|-0.6664|121.7884|81.3|ISC|ISC|ISC|786652|mb|4.9|NEIS|MINAHASSA PENINSULA, SULAWESI
